name,datetime,order_type,volume,min_price,max_price,avg_price,mod_rank,median,item_id,range
akbronco_prime_link,2023-08-15T00:00:00.000+00:00,buy,7861,1.0,3.0,2.0,,2.0,54a73e65e779893a797fff23,2.0
akbronco_prime_link,2023-08-15T00:00:00.000+00:00,sell,143,3.0,6.0,4.5,,5.0,54a73e65e779893a797fff23,3.0
akbronco_prime_set,2023-08-24T00:00:00.000+00:00,closed,5,8.0,10.0,9.0,,9.0,56783f24cbfa8f0432dd898d,2.0
akbronco_prime_set,2023-08-24T00:00:00.000+00:00,buy,213,3.0,6.0,4.5,,4.0,56783f24cbfa8f0432dd898d,3.0
akbronco_prime_set,2023-08-24T00:00:00.000+00:00,sell,255,7.0,29.0,18.0,,11.0,56783f24cbfa8f0432dd898d,22.0
akbronco_prime_set,2023-08-23T00:00:00.000+00:00,closed,2,9.0,11.0,10.0,,10.0,56783f24cbfa8f0432dd898d,2.0
akbronco_prime_set,2023-08-23T00:00:00.000+00:00,buy,114,3.0,6.0,4.5,,4.5,56783f24cbfa8f0432dd898d,3.0
akbronco_prime_set,2023-08-23T00:00:00.000+00:00,sell,214,7.0,20.0,13.5,,10.0,56783f24cbfa8f0432dd898d,13.0
akbronco_prime_set,2023-08-22T00:00:00.000+00:00,closed,6,8.0,10.0,9.0,,10.0,56783f24cbfa8f0432dd898d,2.0
akbronco_prime_set,2023-08-22T00:00:00.000+00:00,buy,119,2.0,6.0,4.0,,4.0,56783f24cbfa8f0432dd898d,4.0
akbronco_prime_set,2023-08-22T00:00:00.000+00:00,sell,262,7.0,29.0,18.0,,15.0,56783f24cbfa8f0432dd898d,22.0
akbronco_prime_set,2023-08-21T00:00:00.000+00:00,closed,6,8.0,12.0,10.0,,10.0,56783f24cbfa8f0432dd898d,4.0
akbronco_prime_set,2023-08-21T00:00:00.000+00:00,buy,20,2.0,6.0,4.0,,4.5,56783f24cbfa8f0432dd898d,4.0
akbronco_prime_set,2023-08-21T00:00:00.000+00:00,sell,250,7.0,29.0,18.0,,10.0,56783f24cbfa8f0432dd898d,22.0
akbronco_prime_set,2023-08-17T00:00:00.000+00:00,closed,3,9.0,10.0,9.5,,10.0,56783f24cbfa8f0432dd898d,1.0
akbronco_prime_set,2023-08-17T00:00:00.000+00:00,buy,134,2.0,6.0,4.0,,4.0,56783f24cbfa8f0432dd898d,4.0
akbronco_prime_set,2023-08-17T00:00:00.000+00:00,sell,220,6.0,20.0,13.0,,10.0,56783f24cbfa8f0432dd898d,14.0
akbronco_prime_set,2023-08-16T00:00:00.000+00:00,closed,3,8.0,10.0,9.0,,9.0,56783f24cbfa8f0432dd898d,2.0
akbronco_prime_set,2023-08-16T00:00:00.000+00:00,buy,123,3.0,6.0,4.5,,4.5,56783f24cbfa8f0432dd898d,3.0
akbronco_prime_set,2023-08-16T00:00:00.000+00:00,sell,256,7.0,25.0,16.0,,10.0,56783f24cbfa8f0432dd898d,18.0
akbronco_prime_set,2023-08-15T00:00:00.000+00:00,closed,3,9.0,10.0,9.5,,10.0,56783f24cbfa8f0432dd898d,1.0
akbronco_prime_set,2023-08-15T00:00:00.000+00:00,buy,222,3.0,6.0,4.5,,4.0,56783f24cbfa8f0432dd898d,3.0
akbronco_prime_set,2023-08-15T00:00:00.000+00:00,sell,253,7.0,25.0,16.0,,10.0,56783f24cbfa8f0432dd898d,18.0
akjagara_prime_barrel,2023-08-24T00:00:00.000+00:00,closed,15,10.0,29.0,19.5,,20.0,5c196fac96037800ddadac12,19.0
akjagara_prime_barrel,2023-08-24T00:00:00.000+00:00,buy,1116,4.0,20.0,12.0,,12.0,5c196fac96037800ddadac12,16.0
akjagara_prime_barrel,2023-08-24T00:00:00.000+00:00,sell,72,15.0,35.0,25.0,,25.0,5c196fac96037800ddadac12,20.0
akjagara_prime_barrel,2023-08-23T00:00:00.000+00:00,closed,13,19.0,24.0,21.5,,20.0,5c196fac96037800ddadac12,5.0
akjagara_prime_barrel,2023-08-23T00:00:00.000+00:00,buy,83,4.0,20.0,12.0,,12.0,5c196fac96037800ddadac12,16.0
akjagara_prime_barrel,2023-08-23T00:00:00.000+00:00,sell,72,18.0,39.0,28.5,,24.0,5c196fac96037800ddadac12,21.0
akjagara_prime_barrel,2023-08-22T00:00:00.000+00:00,closed,16,15.0,25.0,20.0,,20.0,5c196fac96037800ddadac12,10.0
akjagara_prime_barrel,2023-08-22T00:00:00.000+00:00,buy,96,5.0,20.0,12.5,,12.0,5c196fac96037800ddadac12,15.0
akjagara_prime_barrel,2023-08-22T00:00:00.000+00:00,sell,80,19.0,35.0,27.0,,25.0,5c196fac96037800ddadac12,16.0
akjagara_prime_barrel,2023-08-21T00:00:00.000+00:00,closed,10,23.0,26.0,24.5,,25.0,5c196fac96037800ddadac12,3.0
akjagara_prime_barrel,2023-08-21T00:00:00.000+00:00,buy,98,5.0,20.0,12.5,,12.0,5c196fac96037800ddadac12,15.0
akjagara_prime_barrel,2023-08-21T00:00:00.000+00:00,sell,85,19.0,39.0,29.0,,25.0,5c196fac96037800ddadac12,20.0
akjagara_prime_barrel,2023-08-17T00:00:00.000+00:00,closed,16,22.0,25.0,23.5,,24.0,5c196fac96037800ddadac12,3.0
akjagara_prime_barrel,2023-08-17T00:00:00.000+00:00,buy,1108,3.0,20.0,11.5,,11.0,5c196fac96037800ddadac12,17.0
akjagara_prime_barrel,2023-08-17T00:00:00.000+00:00,sell,81,19.0,30.0,24.5,,25.0,5c196fac96037800ddadac12,11.0
akjagara_prime_barrel,2023-08-16T00:00:00.000+00:00,closed,17,16.0,29.0,22.5,,22.5,5c196fac96037800ddadac12,13.0
akjagara_prime_barrel,2023-08-16T00:00:00.000+00:00,buy,1088,4.0,20.0,12.0,,12.5,5c196fac96037800ddadac12,16.0
akjagara_prime_barrel,2023-08-16T00:00:00.000+00:00,sell,85,19.0,30.0,24.5,,24.0,5c196fac96037800ddadac12,11.0
akjagara_prime_barrel,2023-08-15T00:00:00.000+00:00,closed,18,15.0,25.0,20.0,,20.0,5c196fac96037800ddadac12,10.0
akjagara_prime_barrel,2023-08-15T00:00:00.000+00:00,buy,2088,3.0,18.0,10.5,,11.5,5c196fac96037800ddadac12,15.0
akjagara_prime_barrel,2023-08-15T00:00:00.000+00:00,sell,90,19.0,35.0,27.0,,25.0,5c196fac96037800ddadac12,16.0
akjagara_prime_link,2023-08-24T00:00:00.000+00:00,closed,3,5.0,6.0,5.5,,5.0,5c196fb496037800ddadac1a,1.0
akjagara_prime_link,2023-08-24T00:00:00.000+00:00,buy,57,1.0,5.0,3.0,,3.0,5c196fb496037800ddadac1a,4.0
akjagara_prime_link,2023-08-24T00:00:00.000+00:00,sell,171,4.0,10.0,7.0,,8.0,5c196fb496037800ddadac1a,6.0
akjagara_prime_link,2023-08-23T00:00:00.000+00:00,closed,4,5.0,7.0,6.0,,6.0,5c196fb496037800ddadac1a,2.0
akjagara_prime_link,2023-08-23T00:00:00.000+00:00,buy,3,2.0,3.0,2.5,,3.0,5c196fb496037800ddadac1a,1.0
akjagara_prime_link,2023-08-23T00:00:00.000+00:00,sell,109,4.0,12.0,8.0,,7.0,5c196fb496037800ddadac1a,8.0
akjagara_prime_link,2023-08-22T00:00:00.000+00:00,closed,3,4.0,7.0,5.5,,5.0,5c196fb496037800ddadac1a,3.0
akjagara_prime_link,2023-08-22T00:00:00.000+00:00,buy,10,1.0,3.0,2.0,,2.0,5c196fb496037800ddadac1a,2.0
akjagara_prime_link,2023-08-22T00:00:00.000+00:00,sell,133,5.0,12.0,8.5,,7.0,5c196fb496037800ddadac1a,7.0
akjagara_prime_link,2023-08-21T00:00:00.000+00:00,closed,3,4.0,7.0,5.5,,5.0,5c196fb496037800ddadac1a,3.0
akjagara_prime_link,2023-08-21T00:00:00.000+00:00,buy,16,1.0,3.0,2.0,,2.0,5c196fb496037800ddadac1a,2.0
akjagara_prime_link,2023-08-21T00:00:00.000+00:00,sell,126,4.0,12.0,8.0,,7.0,5c196fb496037800ddadac1a,8.0
akjagara_prime_link,2023-08-17T00:00:00.000+00:00,closed,9,3.0,7.0,5.0,,5.0,5c196fb496037800ddadac1a,4.0
akjagara_prime_link,2023-08-17T00:00:00.000+00:00,buy,374,1.0,4.0,2.5,,2.0,5c196fb496037800ddadac1a,3.0
akjagara_prime_link,2023-08-17T00:00:00.000+00:00,sell,135,4.0,12.0,8.0,,7.0,5c196fb496037800ddadac1a,8.0
akjagara_prime_link,2023-08-16T00:00:00.000+00:00,closed,6,4.0,7.0,5.5,,5.5,5c196fb496037800ddadac1a,3.0
akjagara_prime_link,2023-08-16T00:00:00.000+00:00,buy,404,1.0,4.0,2.5,,2.0,5c196fb496037800ddadac1a,3.0
akjagara_prime_link,2023-08-16T00:00:00.000+00:00,sell,109,5.0,10.0,7.5,,7.0,5c196fb496037800ddadac1a,5.0
akjagara_prime_link,2023-08-15T00:00:00.000+00:00,closed,4,5.0,7.0,6.0,,5.5,5c196fb496037800ddadac1a,2.0
akjagara_prime_link,2023-08-15T00:00:00.000+00:00,buy,1368,1.0,3.0,2.0,,2.0,5c196fb496037800ddadac1a,2.0
akjagara_prime_link,2023-08-15T00:00:00.000+00:00,sell,139,4.0,11.0,7.5,,7.0,5c196fb496037800ddadac1a,7.0
akjagara_prime_receiver,2023-08-24T00:00:00.000+00:00,closed,16,8.0,10.0,9.0,,9.0,5c196fb096037800ddadac18,2.0
akjagara_prime_receiver,2023-08-24T00:00:00.000+00:00,buy,16,3.0,7.0,5.0,,5.0,5c196fb096037800ddadac18,4.0
akjagara_prime_receiver,2023-08-24T00:00:00.000+00:00,sell,78,8.0,15.0,11.5,,10.0,5c196fb096037800ddadac18,7.0
akjagara_prime_receiver,2023-08-23T00:00:00.000+00:00,closed,7,8.0,10.0,9.0,,9.0,5c196fb096037800ddadac18,2.0
akjagara_prime_receiver,2023-08-23T00:00:00.000+00:00,buy,21,3.0,7.0,5.0,,5.0,5c196fb096037800ddadac18,4.0
akjagara_prime_receiver,2023-08-23T00:00:00.000+00:00,sell,87,8.0,15.0,11.5,,10.0,5c196fb096037800ddadac18,7.0
akjagara_prime_receiver,2023-08-22T00:00:00.000+00:00,closed,10,9.0,11.0,10.0,,10.0,5c196fb096037800ddadac18,2.0
akjagara_prime_receiver,2023-08-22T00:00:00.000+00:00,buy,35,1.0,8.0,4.5,,5.0,5c196fb096037800ddadac18,7.0
akjagara_prime_receiver,2023-08-22T00:00:00.000+00:00,sell,91,6.0,15.0,10.5,,10.0,5c196fb096037800ddadac18,9.0
akjagara_prime_receiver,2023-08-21T00:00:00.000+00:00,closed,14,7.0,10.0,8.5,,9.0,5c196fb096037800ddadac18,3.0
akjagara_prime_receiver,2023-08-21T00:00:00.000+00:00,buy,21,1.0,10.0,5.5,,5.0,5c196fb096037800ddadac18,9.0
akjagara_prime_receiver,2023-08-21T00:00:00.000+00:00,sell,69,8.0,12.0,10.0,,10.0,5c196fb096037800ddadac18,4.0
akjagara_prime_receiver,2023-08-17T00:00:00.000+00:00,closed,10,7.0,10.0,8.5,,9.5,5c196fb096037800ddadac18,3.0
akjagara_prime_receiver,2023-08-17T00:00:00.000+00:00,buy,23,3.0,7.0,5.0,,6.0,5c196fb096037800ddadac18,4.0
akjagara_prime_receiver,2023-08-17T00:00:00.000+00:00,sell,73,8.0,12.0,10.0,,10.0,5c196fb096037800ddadac18,4.0
akjagara_prime_receiver,2023-08-16T00:00:00.000+00:00,closed,10,8.0,11.0,9.5,,10.0,5c196fb096037800ddadac18,3.0
akjagara_prime_receiver,2023-08-16T00:00:00.000+00:00,buy,20,5.0,7.0,6.0,,6.0,5c196fb096037800ddadac18,2.0
akjagara_prime_receiver,2023-08-16T00:00:00.000+00:00,sell,102,7.0,15.0,11.0,,10.0,5c196fb096037800ddadac18,8.0
akjagara_prime_receiver,2023-08-15T00:00:00.000+00:00,closed,20,8.0,12.0,10.0,,10.0,5c196fb096037800ddadac18,4.0
akjagara_prime_receiver,2023-08-15T00:00:00.000+00:00,buy,1334,1.0,8.0,4.5,,5.0,5c196fb096037800ddadac18,7.0
akjagara_prime_receiver,2023-08-15T00:00:00.000+00:00,sell,98,7.0,15.0,11.0,,10.0,5c196fb096037800ddadac18,8.0
akjagara_prime_set,2023-08-24T00:00:00.000+00:00,closed,8,90.0,95.0,92.5,,90.0,5c196fae96037800ddadac15,5.0
akjagara_prime_set,2023-08-24T00:00:00.000+00:00,buy,49,30.0,75.0,52.5,,55.0,5c196fae96037800ddadac15,45.0
akjagara_prime_set,2023-08-24T00:00:00.000+00:00,sell,230,88.0,110.0,99.0,,100.0,5c196fae96037800ddadac15,22.0
akjagara_prime_set,2023-08-23T00:00:00.000+00:00,closed,7,89.0,95.0,92.0,,90.0,5c196fae96037800ddadac15,6.0
akjagara_prime_set,2023-08-23T00:00:00.000+00:00,buy,139,40.0,75.0,57.5,,65.0,5c196fae96037800ddadac15,35.0
akjagara_prime_set,2023-08-23T00:00:00.000+00:00,sell,179,88.0,110.0,99.0,,99.5,5c196fae96037800ddadac15,22.0
akjagara_prime_set,2023-08-22T00:00:00.000+00:00,closed,7,80.0,95.0,87.5,,90.0,5c196fae96037800ddadac15,15.0
akjagara_prime_set,2023-08-22T00:00:00.000+00:00,buy,51,30.0,76.0,53.0,,53.0,5c196fae96037800ddadac15,46.0
akjagara_prime_set,2023-08-22T00:00:00.000+00:00,sell,198,90.0,110.0,100.0,,99.0,5c196fae96037800ddadac15,20.0
akjagara_prime_set,2023-08-21T00:00:00.000+00:00,closed,4,80.0,90.0,85.0,,88.0,5c196fae96037800ddadac15,10.0
akjagara_prime_set,2023-08-21T00:00:00.000+00:00,buy,161,30.0,76.0,53.0,,55.0,5c196fae96037800ddadac15,46.0
akjagara_prime_set,2023-08-21T00:00:00.000+00:00,sell,207,88.0,110.0,99.0,,99.0,5c196fae96037800ddadac15,22.0
akjagara_prime_set,2023-08-17T00:00:00.000+00:00,closed,7,89.0,100.0,94.5,,95.0,5c196fae96037800ddadac15,11.0
akjagara_prime_set,2023-08-17T00:00:00.000+00:00,buy,160,25.0,85.0,55.0,,57.0,5c196fae96037800ddadac15,60.0
akjagara_prime_set,2023-08-17T00:00:00.000+00:00,sell,208,88.0,110.0,99.0,,100.0,5c196fae96037800ddadac15,22.0
akjagara_prime_set,2023-08-16T00:00:00.000+00:00,closed,8,89.0,95.0,92.0,,90.0,5c196fae96037800ddadac15,6.0
akjagara_prime_set,2023-08-16T00:00:00.000+00:00,buy,139,40.0,72.0,56.0,,56.0,5c196fae96037800ddadac15,32.0
akjagara_prime_set,2023-08-16T00:00:00.000+00:00,sell,213,88.0,110.0,99.0,,98.0,5c196fae96037800ddadac15,22.0
akjagara_prime_set,2023-08-15T00:00:00.000+00:00,closed,11,88.0,99.0,93.5,,90.5,5c196fae96037800ddadac15,11.0
akjagara_prime_set,2023-08-15T00:00:00.000+00:00,buy,154,20.0,85.0,52.5,,55.0,5c196fae96037800ddadac15,65.0
akjagara_prime_set,2023-08-15T00:00:00.000+00:00,sell,203,88.0,110.0,99.0,,96.0,5c196fae96037800ddadac15,22.0
aklex_prime_blueprint,2023-08-24T00:00:00.000+00:00,closed,1,10.0,10.0,10.0,,10.0,588bc3bcc353473a172364f2,0.0
aklex_prime_blueprint,2023-08-24T00:00:00.000+00:00,buy,9,1.0,7.0,4.0,,7.0,588bc3bcc353473a172364f2,6.0
aklex_prime_blueprint,2023-08-24T00:00:00.000+00:00,sell,193,8.0,27.0,17.5,,15.0,588bc3bcc353473a172364f2,19.0
aklex_prime_blueprint,2023-08-23T00:00:00.000+00:00,closed,5,8.0,12.0,10.0,,10.0,588bc3bcc353473a172364f2,4.0
aklex_prime_blueprint,2023-08-23T00:00:00.000+00:00,buy,10004,1.0,7.0,4.0,,5.0,588bc3bcc353473a172364f2,6.0
aklex_prime_blueprint,2023-08-23T00:00:00.000+00:00,sell,145,7.0,27.0,17.0,,15.0,588bc3bcc353473a172364f2,20.0
aklex_prime_blueprint,2023-08-22T00:00:00.000+00:00,closed,11,8.0,15.0,11.5,,10.0,588bc3bcc353473a172364f2,7.0
aklex_prime_blueprint,2023-08-22T00:00:00.000+00:00,buy,10017,1.0,8.0,4.5,,5.0,588bc3bcc353473a172364f2,7.0
aklex_prime_blueprint,2023-08-22T00:00:00.000+00:00,sell,198,8.0,29.0,18.5,,14.0,588bc3bcc353473a172364f2,21.0
aklex_prime_blueprint,2023-08-21T00:00:00.000+00:00,closed,11,9.0,12.0,10.5,,10.0,588bc3bcc353473a172364f2,3.0
aklex_prime_blueprint,2023-08-21T00:00:00.000+00:00,buy,10019,1.0,9.0,5.0,,5.0,588bc3bcc353473a172364f2,8.0
aklex_prime_blueprint,2023-08-21T00:00:00.000+00:00,sell,184,8.0,29.0,18.5,,14.0,588bc3bcc353473a172364f2,21.0
aklex_prime_blueprint,2023-08-17T00:00:00.000+00:00,closed,7,8.0,10.0,9.0,,9.5,588bc3bcc353473a172364f2,2.0
aklex_prime_blueprint,2023-08-17T00:00:00.000+00:00,buy,10018,1.0,9.0,5.0,,5.0,588bc3bcc353473a172364f2,8.0
aklex_prime_blueprint,2023-08-17T00:00:00.000+00:00,sell,201,7.0,25.0,16.0,,12.0,588bc3bcc353473a172364f2,18.0
aklex_prime_blueprint,2023-08-16T00:00:00.000+00:00,closed,12,7.0,10.0,8.5,,9.0,588bc3bcc353473a172364f2,3.0
aklex_prime_blueprint,2023-08-16T00:00:00.000+00:00,buy,10009,1.0,9.0,5.0,,5.0,588bc3bcc353473a172364f2,8.0
aklex_prime_blueprint,2023-08-16T00:00:00.000+00:00,sell,185,6.0,20.0,13.0,,10.0,588bc3bcc353473a172364f2,14.0
aklex_prime_blueprint,2023-08-15T00:00:00.000+00:00,closed,11,8.0,10.0,9.0,,9.5,588bc3bcc353473a172364f2,2.0
aklex_prime_blueprint,2023-08-15T00:00:00.000+00:00,buy,14,3.0,7.0,5.0,,5.0,588bc3bcc353473a172364f2,4.0
aklex_prime_blueprint,2023-08-15T00:00:00.000+00:00,sell,184,6.0,25.0,15.5,,13.0,588bc3bcc353473a172364f2,19.0
aklex_prime_link,2023-08-24T00:00:00.000+00:00,closed,8,35.0,55.0,45.0,,46.0,588c7923c353473a172364f3,20.0
aklex_prime_link,2023-08-24T00:00:00.000+00:00,buy,64,10.0,38.0,24.0,,25.0,588c7923c353473a172364f3,28.0
aklex_prime_link,2023-08-24T00:00:00.000+00:00,sell,140,39.0,60.0,49.5,,49.0,588c7923c353473a172364f3,21.0
aklex_prime_link,2023-08-23T00:00:00.000+00:00,closed,4,40.0,50.0,45.0,,45.0,588c7923c353473a172364f3,10.0
aklex_prime_link,2023-08-23T00:00:00.000+00:00,buy,75,12.0,38.0,25.0,,25.0,588c7923c353473a172364f3,26.0
aklex_prime_link,2023-08-23T00:00:00.000+00:00,sell,210,40.0,70.0,55.0,,50.0,588c7923c353473a172364f3,30.0
aklex_prime_link,2023-08-22T00:00:00.000+00:00,closed,12,40.0,50.0,45.0,,47.0,588c7923c353473a172364f3,10.0
aklex_prime_link,2023-08-22T00:00:00.000+00:00,buy,69,12.0,38.0,25.0,,25.0,588c7923c353473a172364f3,26.0
aklex_prime_link,2023-08-22T00:00:00.000+00:00,sell,131,40.0,60.0,50.0,,49.0,588c7923c353473a172364f3,20.0
aklex_prime_link,2023-08-21T00:00:00.000+00:00,closed,7,43.0,50.0,46.5,,48.0,588c7923c353473a172364f3,7.0
aklex_prime_link,2023-08-21T00:00:00.000+00:00,buy,10134,3.0,45.0,24.0,,25.0,588c7923c353473a172364f3,42.0
aklex_prime_link,2023-08-21T00:00:00.000+00:00,sell,149,40.0,70.0,55.0,,50.0,588c7923c353473a172364f3,30.0
aklex_prime_link,2023-08-17T00:00:00.000+00:00,closed,13,40.0,58.0,49.0,,49.0,588c7923c353473a172364f3,18.0
aklex_prime_link,2023-08-17T00:00:00.000+00:00,buy,10077,5.0,37.0,21.0,,21.5,588c7923c353473a172364f3,32.0
aklex_prime_link,2023-08-17T00:00:00.000+00:00,sell,141,39.0,60.0,49.5,,49.0,588c7923c353473a172364f3,21.0
aklex_prime_link,2023-08-16T00:00:00.000+00:00,closed,9,48.0,50.0,49.0,,50.0,588c7923c353473a172364f3,2.0
aklex_prime_link,2023-08-16T00:00:00.000+00:00,buy,10119,2.0,41.0,21.5,,22.0,588c7923c353473a172364f3,39.0
aklex_prime_link,2023-08-16T00:00:00.000+00:00,sell,131,39.0,60.0,49.5,,49.0,588c7923c353473a172364f3,21.0
aklex_prime_link,2023-08-15T00:00:00.000+00:00,closed,7,45.0,50.0,47.5,,49.0,588c7923c353473a172364f3,5.0
aklex_prime_link,2023-08-15T00:00:00.000+00:00,buy,87,12.0,37.0,24.5,,25.0,588c7923c353473a172364f3,25.0
aklex_prime_link,2023-08-15T00:00:00.000+00:00,sell,121,39.0,60.0,49.5,,50.0,588c7923c353473a172364f3,21.0
aklex_prime_set,2023-08-24T00:00:00.000+00:00,closed,4,55.0,59.0,57.0,,57.0,588c7a51c353473a172364f4,4.0
